省份,科类,分数,百分位,位次,稳妥层次,分段数据源,推荐院校Top10,推荐专业Top12,问题数
内蒙古,物理类,318,5.52,79214,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
内蒙古,物理类,343,9.94,75577,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
内蒙古,物理类,368,16.05,70519,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
内蒙古,物理类,393,24.09,63841,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
内蒙古,物理类,418,33.38,56091,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
内蒙古,物理类,443,43.21,47872,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
内蒙古,物理类,468,52.72,39895,专科,eol.cn,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理,0
内蒙古,物理类,493,61.75,32326,专科,eol.cn,北京信息科技大学 | 上海第二工业大学 | 重庆文理学院 | 洛阳理工学院 | 安徽建筑大学 | 浙江科技大学 | 西安邮电大学 | 山东理工大学 | 成都工业学院 | 湖北经济学院,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 护理学 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术,0
内蒙古,物理类,518,70.26,25177,二本,eol.cn,北京信息科技大学 | 上海第二工业大学 | 重庆文理学院 | 洛阳理工学院 | 安徽建筑大学 | 浙江科技大学 | 西安邮电大学 | 山东理工大学 | 成都工业学院 | 湖北经济学院,护理学 | 现代物流管理 | 口腔医学技术 | 康复治疗学 | 土木工程 | 应用韩语 | 邮政工程 | 电影制作 | 遥感科学与技术 | 地理空间信息工程 | 飞行器控制与信息工程 | 临床药学,1
内蒙古,物理类,543,78.17,18520,二本,eol.cn,首都经济贸易大学 | 浙江工业大学 | 广东工业大学 | 杭州电子科技大学 | 南京工业大学 | 燕山大学 | 昆明理工大学 | 长春理工大学 | 重庆邮电大学 | 上海理工大学,护理学 | 现代物流管理 | 新能源科学与工程 | 自动化 | 电子信息工程 | 统计学 | 电气工程及其自动化 | 国际税收 | 金融审计 | 国际经济发展合作 | 化学测量学与技术 | 资源化学,1
内蒙古,物理类,568,85.13,12671,一本,eol.cn,深圳大学 | 南方科技大学 | 西湖大学 | 宁波大学 | 首都师范大学 | 首都经济贸易大学 | 浙江工业大学 | 广东工业大学 | 杭州电子科技大学 | 南京工业大学,护理学 | 新能源科学与工程 | 自动化 | 电子信息工程 | 统计学 | 电气工程及其自动化 | 国际税收 | 金融审计 | 国际经济发展合作 | 化学测量学与技术 | 资源化学 | 地球系统科学,0
内蒙古,物理类,593,90.86,7825,一本,eol.cn,深圳大学 | 南方科技大学 | 西湖大学 | 宁波大学 | 首都师范大学 | 北京邮电大学 | 南京航空航天大学 | 南京理工大学 | 西安电子科技大学 | 北京交通大学,护理学 | 网络空间安全 | 机器人工程 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术 | 自动化 | 电子信息工程,1
内蒙古,物理类,600,92.24,6660,一本,eol.cn,深圳大学 | 南方科技大学 | 西湖大学 | 宁波大学 | 首都师范大学 | 北京邮电大学 | 南京航空航天大学 | 南京理工大学 | 西安电子科技大学 | 北京交通大学,护理学 | 网络空间安全 | 机器人工程 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术 | 自动化 | 电子信息工程,1
内蒙古,物理类,618,95.2,4143,双一流,eol.cn,北京邮电大学 | 南京航空航天大学 | 南京理工大学 | 西安电子科技大学 | 北京交通大学 | 合肥工业大学 | 苏州大学 | 郑州大学 | 云南大学 | 新疆大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,1
内蒙古,物理类,619,95.34,4022,双一流,eol.cn,北京邮电大学 | 南京航空航天大学 | 南京理工大学 | 西安电子科技大学 | 北京交通大学 | 合肥工业大学 | 苏州大学 | 郑州大学 | 云南大学 | 新疆大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,1
内蒙古,物理类,643,98.05,1697,211,eol.cn,哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学 | 同济大学 | 华中科技大学 | 武汉大学 | 中山大学 | 电子科技大学 | 北京理工大学 | 东南大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,1
内蒙古,物理类,668,99.45,484,985,eol.cn,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,1
内蒙古,物理类,693,99.94,54,C9,eol.cn,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,1
内蒙古,物理类,697,99.97,32,C9,eol.cn,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,1
内蒙古,物理类,718,99.99,9,C9,eol.cn,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,1
内蒙古,物理类,743,100.0,2,C9,eol.cn,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,1
内蒙古,物理类,750,100.0,1,C9,eol.cn,清华大学 | 北京大学 | 复旦大学 | 上海交通大学 | 浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 西安交通大学 | 北京航空航天大学,护理学 | 集成电路设计与集成系统 | 网络空间安全 | 机器人工程 | 人工智能 | 临床医学 | 数据科学与大数据技术 | 金融工程 | 新能源科学与工程 | 生物医学工程 | 软件工程 | 计算机科学与技术,1
内蒙古,历史类,316,7.82,30150,专科,eol.cn,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
内蒙古,历史类,341,12.46,28652,专科,eol.cn,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
内蒙古,历史类,366,18.86,26582,专科,eol.cn,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
内蒙古,历史类,391,26.87,23981,专科,eol.cn,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
内蒙古,历史类,416,36.04,21009,专科,eol.cn,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
内蒙古,历史类,441,46.34,17656,专科,eol.cn,,电子商务 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理 | 农村新型经济组织管理,0
内蒙古,历史类,466,56.62,14291,专科,eol.cn,北京信息科技大学 | 上海第二工业大学 | 重庆文理学院 | 洛阳理工学院 | 安徽建筑大学 | 浙江科技大学 | 西安邮电大学 | 山东理工大学 | 成都工业学院 | 湖北经济学院,电子商务 | 护理学 | 现代物流管理 | 作物生产与经营管理 | 茶叶生产与加工技术 | 烟草栽培与加工技术 | 饲草生产技术 | 食用菌生产与加工技术 | 现代农业装备应用技术 | 绿色食品生产技术 | 休闲农业经营与管理 | 现代农业经济管理,0
内蒙古,历史类,491,66.27,11134,二本,eol.cn,北京信息科技大学 | 上海第二工业大学 | 重庆文理学院 | 洛阳理工学院 | 安徽建筑大学 | 浙江科技大学 | 西安邮电大学 | 山东理工大学 | 成都工业学院 | 湖北经济学院,电子商务 | 护理学 | 现代物流管理 | 康复治疗学 | 大数据与会计 | 市场营销 | 物流管理 | 学前教育 | 应用韩语 | 临床药学 | 经济与金融 | 禁毒学,1
内蒙古,历史类,516,75.05,8259,二本,eol.cn,首都经济贸易大学 | 浙江工业大学 | 广东工业大学 | 杭州电子科技大学 | 南京工业大学 | 燕山大学 | 昆明理工大学 | 长春理工大学 | 重庆邮电大学 | 上海理工大学,电子商务 | 护理学 | 现代物流管理 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全,1
内蒙古,历史类,541,82.65,5753,二本,eol.cn,首都经济贸易大学 | 浙江工业大学 | 广东工业大学 | 杭州电子科技大学 | 南京工业大学 | 燕山大学 | 昆明理工大学 | 长春理工大学 | 重庆邮电大学 | 上海理工大学,电子商务 | 护理学 | 现代物流管理 | 会计学 | 国际税收 | 金融审计 | 国际经济发展合作 | 纪检监察 | 国际法 | 司法鉴定学 | 国家安全学 | 海外利益安全,1
